# id	name  (net.runelite.api.ItemID, runelite-api-1.12.35.jar)
1609	OPAL
1611	JADE
1613	RED_TOPAZ
1615	DRAGONSTONE
1617	UNCUT_DIAMOND
1619	UNCUT_RUBY
1621	UNCUT_EMERALD
1623	UNCUT_SAPPHIRE
1625	UNCUT_OPAL
1627	UNCUT_JADE
1629	UNCUT_RED_TOPAZ
1631	UNCUT_DRAGONSTONE
1633	CRUSHED_GEM
1635	GOLD_RING
1637	SAPPHIRE_RING
1639	EMERALD_RING
1641	RUBY_RING
1643	DIAMOND_RING
1645	DRAGONSTONE_RING
1654	GOLD_NECKLACE
1656	SAPPHIRE_NECKLACE
1658	EMERALD_NECKLACE
1660	RUBY_NECKLACE
1662	DIAMOND_NECKLACE
1664	DRAGON_NECKLACE
1673	GOLD_AMULET_U
1675	SAPPHIRE_AMULET_U
1677	EMERALD_AMULET_U
1679	RUBY_AMULET_U
1681	DIAMOND_AMULET_U
1683	DRAGONSTONE_AMULET_U
1686	KARAMJA_GLOVES
1692	GOLD_AMULET
1694	SAPPHIRE_AMULET
1696	EMERALD_AMULET
1698	RUBY_AMULET
1700	DIAMOND_AMULET
1702	DRAGONSTONE_AMULET
1704	AMULET_OF_GLORY
1706	AMULET_OF_GLORY1
1708	AMULET_OF_GLORY2
1710	AMULET_OF_GLORY3
1712	AMULET_OF_GLORY4
1714	UNSTRUNG_SYMBOL
1716	UNBLESSED_SYMBOL
1718	HOLY_SYMBOL
1720	UNSTRUNG_EMBLEM
1722	UNPOWERED_SYMBOL
1724	UNHOLY_SYMBOL
1725	AMULET_OF_STRENGTH
1727	AMULET_OF_MAGIC
1729	AMULET_OF_DEFENCE
1731	AMULET_OF_POWER
1733	NEEDLE
1734	THREAD
1735	SHEARS
1737	WOOL
1739	COWHIDE
1741	LEATHER
1743	HARD_LEATHER
1745	GREEN_DRAGON_LEATHER
1747	BLACK_DRAGONHIDE
1749	RED_DRAGONHIDE
1751	BLUE_DRAGONHIDE
1753	GREEN_DRAGONHIDE
1755	CHISEL
1757	BROWN_APRON
1759	BALL_OF_WOOL
1761	SOFT_CLAY
1763	RED_DYE
1765	YELLOW_DYE
1767	BLUE_DYE
1769	ORANGE_DYE
1771	GREEN_DYE
1773	PURPLE_DYE
1775	MOLTEN_GLASS
1777	BOW_STRING
1779	FLAX
1781	SODA_ASH
1783	BUCKET_OF_SAND
1785	GLASSBLOWING_PIPE
1787	UNFIRED_POT
1789	UNFIRED_PIE_DISH
1791	UNFIRED_BOWL
1793	WOAD_LEAF
1794	BRONZE_WIRE
1796	SILVER_NECKLACE
1797	SILVER_NECKLACE_1797
1798	SILVER_CUP
1799	SILVER_CUP_1799
1800	SILVER_BOTTLE
1801	SILVER_BOTTLE_1801
1802	SILVER_BOOK
1803	SILVER_BOOK_1803
1804	SILVER_NEEDLE
1805	SILVER_NEEDLE_1805
1806	SILVER_POT
1807	SILVER_POT_1807
1808	CRIMINALS_THREAD
1809	CRIMINALS_THREAD_1809
1810	CRIMINALS_THREAD_1810
1811	FLYPAPER
1812	PUNGENT_POT
1813	CRIMINALS_DAGGER
1814	CRIMINALS_DAGGER_1814
1815	KILLERS_PRINT
1816	ANNAS_PRINT
1817	BOBS_PRINT
1818	CAROLS_PRINT
1819	DAVIDS_PRINT
1820	ELIZABETHS_PRINT
1821	FRANKS_PRINT
1822	UNKNOWN_PRINT
1823	WATERSKIN4
1825	WATERSKIN3
1827	WATERSKIN2
1829	WATERSKIN1
1831	WATERSKIN0
1833	DESERT_SHIRT
1835	DESERT_ROBE
1837	DESERT_BOOTS
1839	METAL_KEY
1840	CELL_DOOR_KEY
1841	BARREL
1842	ANA_IN_A_BARREL
1843	WROUGHT_IRON_KEY
1844	SLAVE_SHIRT
1845	SLAVE_ROBE
1846	SLAVE_BOOTS
1847	SCRUMPLED_PAPER
1848	SHANTAY_DISCLAIMER
1849	PROTOTYPE_DART
1850	TECHNICAL_PLANS
1851	TENTI_PINEAPPLE
1852	BEDABIN_KEY
1853	PROTOTYPE_DART_TIP
1854	SHANTAY_PASS
1855	ROCK_1855
1856	GUIDE_BOOK
1857	TOTEM
1858	ADDRESS_LABEL
1859	RAW_UGTHANKI_MEAT
1861	UGTHANKI_MEAT
1863	PITTA_DOUGH
1865	PITTA_BREAD
1867	BURNT_PITTA_BREAD
1869	CHOPPED_TOMATO
1871	CHOPPED_ONION
1873	CHOPPED_UGTHANKI
1875	ONION__TOMATO
1877	UGTHANKI__ONION
1879	UGTHANKI__TOMATO
1881	KEBAB_MIX
1883	UGTHANKI_KEBAB
1885	UGTHANKI_KEBAB_1885
1887	CAKE_TIN
1889	UNCOOKED_CAKE
1891	CAKE
1893	_23_CAKE
1895	SLICE_OF_CAKE
1897	CHOCOLATE_CAKE
1899	_23_CHOCOLATE_CAKE
1901	CHOCOLATE_SLICE
1903	BURNT_CAKE
1905	ASGARNIAN_ALE
1907	WIZARDS_MIND_BOMB
1909	GREENMANS_ALE
1911	DRAGON_BITTER
1913	DWARVEN_STOUT
1915	GROG
1917	BEER
1919	BEER_GLASS
1921	BOWL_OF_WATER
1923	BOWL
1925	BUCKET
1927	BUCKET_OF_MILK
1929	BUCKET_OF_WATER
1931	POT
1933	POT_OF_FLOUR
1935	JUG
1937	JUG_OF_WATER
1939	SWAMP_TAR
1940	RAW_SWAMP_PASTE
1941	SWAMP_PASTE
1942	POTATO
1944	EGG
1946	FLOUR
1947	GRAIN
1949	CHEFS_HAT
1951	REDBERRIES
1953	PASTRY_DOUGH
1955	COOKING_APPLE
1957	ONION
1959	PUMPKIN
1961	EASTER_EGG
1963	BANANA
1965	CABBAGE
1967	CABBAGE_1967
1969	SPINACH_ROLL
1971	KEBAB
1973	CHOCOLATE_BAR
1975	CHOCOLATE_DUST
1977	CHOCOLATEY_MILK
1978	CUP_OF_TEA_1978
1980	EMPTY_CUP
1982	TOMATO
1984	ROTTEN_APPLE
1985	CHEESE
1987	GRAPES
1989	HALF_FULL_WINE_JUG
1991	JUG_OF_BAD_WINE
1992	JUG_OF_BAD_WINE_1992
1993	JUG_OF_WINE
1995	UNFERMENTED_WINE
1996	UNFERMENTED_WINE_1996
1997	INCOMPLETE_STEW
1999	INCOMPLETE_STEW_1999
2001	UNCOOKED_STEW
2003	STEW
2005	BURNT_STEW
2007	SPICE
2009	UNCOOKED_CURRY
2011	CURRY
2013	BURNT_CURRY
2015	VODKA
2017	WHISKY
2019	GIN
2021	BRANDY
2023	COCKTAIL_GUIDE
2025	COCKTAIL_SHAKER
2026	COCKTAIL_GLASS
2028	PREMADE_BLURB_SP
2030	PREMADE_CHOC_SDY
2032	PREMADE_DR_DRAGON
2034	PREMADE_FR_BLAST
2036	PREMADE_P_PUNCH
2038	PREMADE_SGG
2040	PREMADE_WIZ_BLZD
2042	UNFINISHED_COCKTAIL
2044	UNFINISHED_COCKTAIL_2044
2046	UNFINISHED_COCKTAIL_2046
2048	PINEAPPLE_PUNCH
2050	UNFINISHED_COCKTAIL_2050
2052	UNFINISHED_COCKTAIL_2052
2054	WIZARD_BLIZZARD
2056	UNFINISHED_COCKTAIL_2056
2058	UNFINISHED_COCKTAIL_2058
2060	UNFINISHED_COCKTAIL_2060
2062	UNFINISHED_COCKTAIL_2062
2064	BLURBERRY_SPECIAL
2066	UNFINISHED_COCKTAIL_2066
2068	UNFINISHED_COCKTAIL_2068
2070	UNFINISHED_COCKTAIL_2070
2072	UNFINISHED_COCKTAIL_2072
2074	CHOC_SATURDAY
2076	UNFINISHED_COCKTAIL_2076
2078	UNFINISHED_COCKTAIL_2078
2080	SHORT_GREEN_GUY
2082	UNFINISHED_COCKTAIL_2082
2084	FRUIT_BLAST
2086	UNFINISHED_COCKTAIL_2086
2088	UNFINISHED_COCKTAIL_2088
2090	UNFINISHED_COCKTAIL_2090
2092	DRUNK_DRAGON
2094	ODD_COCKTAIL
2096	ODD_COCKTAIL_2096
2098	ODD_COCKTAIL_2098
2100	ODD_COCKTAIL_2100
2102	LEMON
2104	LEMON_CHUNKS
2106	LEMON_SLICES
2108	ORANGE
2110	ORANGE_CHUNKS
2112	ORANGE_SLICES
2114	PINEAPPLE
2116	PINEAPPLE_CHUNKS
2118	PINEAPPLE_RING
2120	LIME
2122	LIME_CHUNKS
2124	LIME_SLICES
2126	DWELLBERRIES
2128	EQUA_LEAVES
2130	POT_OF_CREAM
2132	RAW_BEEF
2134	RAW_RAT_MEAT
2136	RAW_BEAR_MEAT
2138	RAW_CHICKEN
2140	COOKED_CHICKEN
2142	COOKED_MEAT
2144	BURNT_CHICKEN
2146	BURNT_MEAT
2148	RAW_LAVA_EEL
2149	LAVA_EEL
2150	SWAMP_TOAD
2152	TOADS_LEGS
2154	EQUA_TOADS_LEGS
2156	SPICY_TOADS_LEGS
2158	SEASONED_LEGS
2160	SPICY_WORM
2162	KING_WORM
2164	BATTA_TIN
2165	CRUNCHY_TRAY
2166	GNOMEBOWL_MOULD
2167	GIANNES_COOK_BOOK
2169	GNOME_SPICE
2171	GIANNE_DOUGH
2173	ODD_GNOMEBOWL
2175	BURNT_GNOMEBOWL
2177	HALF_BAKED_BOWL
2178	RAW_GNOMEBOWL
2179	UNFINISHED_BOWL
2181	UNFINISHED_BOWL_2181
2183	UNFINISHED_BOWL_2183
2185	CHOCOLATE_BOMB
2187	TANGLED_TOADS_LEGS
2189	UNFINISHED_BOWL_2189
2191	WORM_HOLE
2193	UNFINISHED_BOWL_2193
2195	VEG_BALL
2197	ODD_CRUNCHIES
2199	BURNT_CRUNCHIES
2201	HALF_BAKED_CRUNCHY
2202	RAW_CRUNCHIES
2203	ROCKCLIMBING_BOOTS
2205	WORM_CRUNCHIES
2207	UNFINISHED_CRUNCHY
2209	CHOCCHIP_CRUNCHIES
2211	UNFINISHED_CRUNCHY_2211
2213	SPICY_CRUNCHIES
2215	UNFINISHED_CRUNCHY_2215
2217	TOAD_CRUNCHIES
2219	PREMADE_WM_BATTA
2221	PREMADE_TD_BATTA
2223	PREMADE_CT_BATTA
2225	PREMADE_FRT_BATTA
2227	PREMADE_VEG_BATTA
2229	PREMADE_CHOC_BOMB
2231	PREMADE_TTL
2233	PREMADE_WORM_HOLE
2235	PREMADE_VEG_BALL
2237	PREMADE_WM_CRUN
2239	PREMADE_CH_CRUNCH
2241	PREMADE_SY_CRUNCH
2243	PREMADE_TD_CRUNCH
2245	ODD_BATTA
2247	BURNT_BATTA
2249	HALF_BAKED_BATTA
2250	RAW_BATTA
2251	UNFINISHED_BATTA
2253	WORM_BATTA
2255	TOAD_BATTA
2257	UNFINISHED_BATTA_2257
2259	CHEESETOM_BATTA
2261	UNFINISHED_BATTA_2261
2263	UNFINISHED_BATTA_2263
2265	UNFINISHED_BATTA_2265
2267	UNFINISHED_BATTA_2267
2269	UNFINISHED_BATTA_2269
2271	UNFINISHED_BATTA_2271
2273	UNFINISHED_BATTA_2273
2275	UNFINISHED_BATTA_2275
2277	FRUIT_BATTA
2279	UNFINISHED_BATTA_2279
2281	VEGETABLE_BATTA
2283	PIZZA_BASE
2285	INCOMPLETE_PIZZA
2287	UNCOOKED_PIZZA
2289	PLAIN_PIZZA
2291	_12_PLAIN_PIZZA
2293	MEAT_PIZZA
2295	_12_MEAT_PIZZA
2297	ANCHOVY_PIZZA
2299	_12_ANCHOVY_PIZZA
2301	PINEAPPLE_PIZZA
2303	_12_PINEAPPLE_PIZZA
2305	BURNT_PIZZA
2307	BREAD_DOUGH
2309	BREAD
2311	BURNT_BREAD
2313	PIE_DISH
2315	PIE_SHELL
2317	UNCOOKED_APPLE_PIE
2319	UNCOOKED_MEAT_PIE
2321	UNCOOKED_BERRY_PIE
2323	APPLE_PIE
2325	REDBERRY_PIE
2327	MEAT_PIE
2329	BURNT_PIE
2331	HALF_A_MEAT_PIE
2333	HALF_A_REDBERRY_PIE
2335	HALF_AN_APPLE_PIE
2337	RAW_OOMLIE
2339	PALM_LEAF
2340	PALM_LEAF_2340
2341	WRAPPED_OOMLIE
2343	COOKED_OOMLIE_WRAP
2345	BURNT_OOMLIE_WRAP
2347	HAMMER
2349	BRONZE_BAR
2351	IRON_BAR
2353	STEEL_BAR
2355	SILVER_BAR
2357	GOLD_BAR
2359	MITHRIL_BAR
2361	ADAMANTITE_BAR
2363	RUNITE_BAR
2365	PERFECT_GOLD_BAR
2366	SHIELD_LEFT_HALF
2368	SHIELD_RIGHT_HALF
2370	STEEL_STUDS
2372	OGRE_RELIC
2373	RELIC_PART_1
2374	RELIC_PART_2
2375	RELIC_PART_3
2376	SKAVID_MAP
2377	OGRE_TOOTH
2378	TOBANS_KEY
2379	ROCK_CAKE
2380	CRYSTAL
2381	CRYSTAL_2381
2382	CRYSTAL_2382
2383	CRYSTAL_2383
2384	FINGERNAILS
2385	OLD_ROBE
2386	UNUSUAL_ARMOUR
2387	DAMAGED_DAGGER
2388	TATTERED_EYE_PATCH
2389	VIAL_2389
2390	VIAL_2390
2391	GROUND_BAT_BONES
2393	TOBANS_GOLD
2394	POTION_2394
2395	MAGIC_OGRE_POTION
2396	SPELL_SCROLL
2397	SHAMAN_ROBE
2398	CAVE_NIGHTSHADE
2399	SILVERLIGHT_KEY
2400	SILVERLIGHT_KEY_2400
2401	SILVERLIGHT_KEY_2401
2402	SILVERLIGHT
2403	HAZEEL_SCROLL
2404	CHEST_KEY_2404
2405	CARNILLEAN_ARMOUR
2406	HAZEELS_MARK
2407	BALL
2408	DIARY
2409	DOOR_KEY
2410	MAGNET
2411	KEY_2411
2412	SARADOMIN_CAPE
2413	GUTHIX_CAPE
2414	ZAMORAK_CAPE
2415	SARADOMIN_STAFF
2416	GUTHIX_STAFF
2417	ZAMORAK_STAFF
2418	BRONZE_KEY
2419	WIG
2421	WIG_2421
2422	BLUE_PARTYHAT_2422
2423	KEY_PRINT
2424	PASTE
2425	VORKATHS_HEAD
2426	BURNT_OOMLIE
2428	ATTACK_POTION4
2430	RESTORE_POTION4
2432	DEFENCE_POTION4
2434	PRAYER_POTION4
2436	SUPER_ATTACK4
2438	FISHING_POTION4
2440	SUPER_STRENGTH4
2442	SUPER_DEFENCE4
2444	RANGING_POTION4
2446	ANTIPOISON4
2448	SUPERANTIPOISON4
2450	ZAMORAK_BREW4
2452	ANTIFIRE_POTION4
2454	ANTIFIRE_POTION3
2456	ANTIFIRE_POTION2
2458	ANTIFIRE_POTION1
2460	ASSORTED_FLOWERS
2462	RED_FLOWERS
2464	BLUE_FLOWERS
2466	YELLOW_FLOWERS
2468	PURPLE_FLOWERS
2470	ORANGE_FLOWERS
2472	MIXED_FLOWERS
2474	WHITE_FLOWERS
2476	BLACK_FLOWERS
2481	LANTADYME
2483	LANTADYME_POTION_UNF
2485	GRIMY_LANTADYME
2487	BLUE_DHIDE_VAMBRACES
2489	RED_DHIDE_VAMBRACES
2491	BLACK_DHIDE_VAMBRACES
2493	BLUE_DHIDE_CHAPS
2495	RED_DHIDE_CHAPS
2497	BLACK_DHIDE_CHAPS
2499	BLUE_DHIDE_BODY
2501	RED_DHIDE_BODY
2503	BLACK_DHIDE_BODY
2505	BLUE_DRAGON_LEATHER
2507	RED_DRAGON_LEATHER
2509	BLACK_DRAGON_LEATHER
2511	LOGS_2511
2513	DRAGON_CHAINBODY
2514	RAW_SHRIMPS_2514
2516	POT_OF_FLOUR_2516
2518	ROTTEN_TOMATO
2520	BROWN_TOY_HORSEY
2522	WHITE_TOY_HORSEY
2524	BLACK_TOY_HORSEY
2526	GREY_TOY_HORSEY
2528	LAMP
2529	DEAD_ORB
2530	BONES_2530
2532	IRON_FIRE_ARROW
2533	IRON_FIRE_ARROW_LIT
2534	STEEL_FIRE_ARROW
2535	STEEL_FIRE_ARROW_LIT
2536	MITHRIL_FIRE_ARROW
2537	MITHRIL_FIRE_ARROW_LIT
2538	ADAMANT_FIRE_ARROW
2539	ADAMANT_FIRE_ARROW_LIT
2540	RUNE_FIRE_ARROW
2541	RUNE_FIRE_ARROW_LIT
2550	RING_OF_RECOIL
2552	RING_OF_DUELING8
2554	RING_OF_DUELING7
2556	RING_OF_DUELING6
2558	RING_OF_DUELING5
2560	RING_OF_DUELING4
2562	RING_OF_DUELING3
2564	RING_OF_DUELING2
2566	RING_OF_DUELING1
2568	RING_OF_FORGING
2570	RING_OF_LIFE
2572	RING_OF_WEALTH
2574	SEXTANT
2575	WATCH
2576	CHART
2577	RANGER_BOOTS
2579	WIZARD_BOOTS
2581	ROBIN_HOOD_HAT
2583	BLACK_PLATEBODY_T
2585	BLACK_PLATELEGS_T
2587	BLACK_FULL_HELM_T
2589	BLACK_KITESHIELD_T
2591	BLACK_PLATEBODY_G
2593	BLACK_PLATELEGS_G
2595	BLACK_FULL_HELM_G
2597	BLACK_KITESHIELD_G
2599	ADAMANT_PLATEBODY_T
2601	ADAMANT_PLATELEGS_T
2603	ADAMANT_KITESHIELD_T
2605	ADAMANT_FULL_HELM_T
2607	ADAMANT_PLATEBODY_G
2609	ADAMANT_PLATELEGS_G
2611	ADAMANT_KITESHIELD_G
2613	ADAMANT_FULL_HELM_G
2615	RUNE_PLATEBODY_G
2617	RUNE_PLATELEGS_G
2619	RUNE_FULL_HELM_G
2621	RUNE_KITESHIELD_G
2623	RUNE_PLATEBODY_T
2625	RUNE_PLATELEGS_T
2627	RUNE_FULL_HELM_T
2629	RUNE_KITESHIELD_T
2631	HIGHWAYMAN_MASK
2633	BLUE_BERET
2635	BLACK_BERET
2637	WHITE_BERET
2639	TAN_CAVALIER
2641	DARK_CAVALIER
2643	BLACK_CAVALIER
2645	RED_HEADBAND
2647	BLACK_HEADBAND
2649	BROWN_HEADBAND
2651	PIRATES_HAT
2653	ZAMORAK_PLATEBODY
2655	ZAMORAK_PLATELEGS
2657	ZAMORAK_FULL_HELM
2659	ZAMORAK_KITESHIELD
2661	SARADOMIN_PLATEBODY
2663	SARADOMIN_PLATELEGS
2665	SARADOMIN_FULL_HELM
2667	SARADOMIN_KITESHIELD
2669	GUTHIX_PLATEBODY
2671	GUTHIX_PLATELEGS
2673	GUTHIX_FULL_HELM
2675	GUTHIX_KITESHIELD
2677	CLUE_SCROLL_EASY
2678	CLUE_SCROLL_EASY_2678
2679	CLUE_SCROLL_EASY_2679
2680	CLUE_SCROLL_EASY_2680
2681	CLUE_SCROLL_EASY_2681
2682	CLUE_SCROLL_EASY_2682
2683	CLUE_SCROLL_EASY_2683
2684	CLUE_SCROLL_EASY_2684
2685	CLUE_SCROLL_EASY_2685
2686	CLUE_SCROLL_EASY_2686
2687	CLUE_SCROLL_EASY_2687
2688	CLUE_SCROLL_EASY_2688
2689	CLUE_SCROLL_EASY_2689
2690	CLUE_SCROLL_EASY_2690
2691	CLUE_SCROLL_EASY_2691
2692	CLUE_SCROLL_EASY_2692
2693	CLUE_SCROLL_EASY_2693
2694	CLUE_SCROLL_EASY_2694
2695	CLUE_SCROLL_EASY_2695
2696	CLUE_SCROLL_EASY_2696
2697	CLUE_SCROLL_EASY_2697
2698	CLUE_SCROLL_EASY_2698
2699	CLUE_SCROLL_EASY_2699
2700	CLUE_SCROLL_EASY_2700
2701	CLUE_SCROLL_EASY_2701
2702	CLUE_SCROLL_EASY_2702
2703	CLUE_SCROLL_EASY_2703
2704	CLUE_SCROLL_EASY_2704
2705	CLUE_SCROLL_EASY_2705
2706	CLUE_SCROLL_EASY_2706
2707	CLUE_SCROLL_EASY_2707
2708	CLUE_SCROLL_EASY_2708
2709	CLUE_SCROLL_EASY_2709
2710	CLUE_SCROLL_EASY_2710
2711	CLUE_SCROLL_EASY_2711
2712	CLUE_SCROLL_EASY_2712
2713	CLUE_SCROLL_EASY_2713
2714	CASKET_EASY
2715	CASKET_EASY_2715
2716	CLUE_SCROLL_EASY_2716
2717	CASKET_EASY_2717
2718	CASKET_EASY_2718
2719	CLUE_SCROLL_EASY_2719
2720	CASKET_EASY_2720
2721	CASKET_EASY_2721
2722	CLUE_SCROLL_HARD
2723	CLUE_SCROLL_HARD_2723
2724	CASKET_HARD
2725	CLUE_SCROLL_HARD_2725
2726	CASKET_HARD_2726
2727	CLUE_SCROLL_HARD_2727
2728	CASKET_HARD_2728
2729	CLUE_SCROLL_HARD_2729
2730	CASKET_HARD_2730
2731	CLUE_SCROLL_HARD_2731
2732	CASKET_HARD_2732
2733	CLUE_SCROLL_HARD_2733
2734	CASKET_HARD_2734
2735	CLUE_SCROLL_HARD_2735
2736	CASKET_HARD_2736
2737	CLUE_SCROLL_HARD_2737
2738	CASKET_HARD_2738
2739	CLUE_SCROLL_HARD_2739
2740	CASKET_HARD_2740
2741	CLUE_SCROLL_HARD_2741
2742	CASKET_HARD_2742
2743	CLUE_SCROLL_HARD_2743
2744	CASKET_HARD_2744
2745	CLUE_SCROLL_HARD_2745
2746	CASKET_HARD_2746
2747	CLUE_SCROLL_HARD_2747
2748	CASKET_HARD_2748
2773	CLUE_SCROLL_HARD_2773
2774	CLUE_SCROLL_HARD_2774
2775	CASKET_HARD_2775
2776	CLUE_SCROLL_HARD_2776
2777	CASKET_HARD_2777
2778	CLUE_SCROLL_HARD_2778
2779	CASKET_HARD_2779
2780	CLUE_SCROLL_HARD_2780
2781	CASKET_HARD_2781
2782	CLUE_SCROLL_HARD_2782
2783	CLUE_SCROLL_HARD_2783
2784	CASKET_HARD_2784
2785	CLUE_SCROLL_HARD_2785
2786	CLUE_SCROLL_HARD_2786
2787	CASKET_HARD_2787
2788	CLUE_SCROLL_HARD_2788
2789	CASKET_HARD_2789
2790	CLUE_SCROLL_HARD_2790
2791	CASKET_HARD_2791
2792	CLUE_SCROLL_HARD_2792
2793	CLUE_SCROLL_HARD_2793
2794	CLUE_SCROLL_HARD_2794
2795	PUZZLE_BOX_HARD
2796	CLUE_SCROLL_HARD_2796
2797	CLUE_SCROLL_HARD_2797
2798	PUZZLE_BOX_HARD_2798
2799	CLUE_SCROLL_HARD_2799
2800	PUZZLE_BOX_HARD_2800
2801	CLUE_SCROLL_MEDIUM
2802	CASKET_MEDIUM
2803	CLUE_SCROLL_MEDIUM_2803
2804	CASKET_MEDIUM_2804
2805	CLUE_SCROLL_MEDIUM_2805
2806	CASKET_MEDIUM_2806
2807	CLUE_SCROLL_MEDIUM_2807
2808	CASKET_MEDIUM_2808
2809	CLUE_SCROLL_MEDIUM_2809
2810	CASKET_MEDIUM_2810
2811	CLUE_SCROLL_MEDIUM_2811
2812	CASKET_MEDIUM_2812
2813	CLUE_SCROLL_MEDIUM_2813
2814	CASKET_MEDIUM_2814
2815	CLUE_SCROLL_MEDIUM_2815
2816	CASKET_MEDIUM_2816
2817	CLUE_SCROLL_MEDIUM_2817
2818	CASKET_MEDIUM_2818
2819	CLUE_SCROLL_MEDIUM_2819
2820	CASKET_MEDIUM_2820
2821	CLUE_SCROLL_MEDIUM_2821
2822	CASKET_MEDIUM_2822
2823	CLUE_SCROLL_MEDIUM_2823
2824	CASKET_MEDIUM_2824
2825	CLUE_SCROLL_MEDIUM_2825
2826	CASKET_MEDIUM_2826
2827	CLUE_SCROLL_MEDIUM_2827
2828	CASKET_MEDIUM_2828
2829	CLUE_SCROLL_MEDIUM_2829
2830	CASKET_MEDIUM_2830
2831	CLUE_SCROLL_MEDIUM_2831
2832	KEY_MEDIUM
2833	CLUE_SCROLL_MEDIUM_2833
2834	KEY_MEDIUM_2834
2835	CLUE_SCROLL_MEDIUM_2835
2836	KEY_MEDIUM_2836
2837	CLUE_SCROLL_MEDIUM_2837
2838	KEY_MEDIUM_2838
2839	CLUE_SCROLL_MEDIUM_2839
2840	KEY_MEDIUM_2840
2841	CLUE_SCROLL_MEDIUM_2841
2842	CHALLENGE_SCROLL_MEDIUM
2843	CLUE_SCROLL_MEDIUM_2843
2844	CHALLENGE_SCROLL_MEDIUM_2844
2845	CLUE_SCROLL_MEDIUM_2845
2846	CHALLENGE_SCROLL_MEDIUM_2846
2847	CLUE_SCROLL_MEDIUM_2847
2848	CLUE_SCROLL_MEDIUM_2848
2849	CLUE_SCROLL_MEDIUM_2849
2850	CHALLENGE_SCROLL_MEDIUM_2850
2851	CLUE_SCROLL_MEDIUM_2851
2852	CHALLENGE_SCROLL_MEDIUM_2852
2853	CLUE_SCROLL_MEDIUM_2853
2854	CHALLENGE_SCROLL_MEDIUM_2854
2855	CLUE_SCROLL_MEDIUM_2855
2856	CLUE_SCROLL_MEDIUM_2856
2857	CLUE_SCROLL_MEDIUM_2857
2858	CLUE_SCROLL_MEDIUM_2858
2859	WOLF_BONES
2861	WOLFBONE_ARROWTIPS
2862	ACHEY_TREE_LOGS
2864	OGRE_ARROW_SHAFT
2865	FLIGHTED_OGRE_ARROW
2866	OGRE_ARROW
2871	OGRE_BELLOWS
2872	OGRE_BELLOWS_3
2873	OGRE_BELLOWS_2
2874	OGRE_BELLOWS_1
2875	BLOATED_TOAD
2876	RAW_CHOMPY
2878	COOKED_CHOMPY
2880	RUINED_CHOMPY
2882	SEASONED_CHOMPY
2883	OGRE_BOW
2886	BATTERED_BOOK
2887	BATTERED_KEY
2888	A_STONE_BOWL
2889	A_STONE_BOWL_2889
2890	ELEMENTAL_SHIELD
2892	ELEMENTAL_ORE
2893	ELEMENTAL_METAL
2894	GREY_BOOTS
2896	GREY_ROBE_TOP
2898	GREY_ROBE_BOTTOMS
2900	GREY_HAT
2902	GREY_GLOVES
2904	RED_BOOTS
2906	RED_ROBE_TOP
2908	RED_ROBE_BOTTOMS
2910	RED_HAT
2912	RED_GLOVES
2914	YELLOW_BOOTS
2916	YELLOW_ROBE_TOP
2918	YELLOW_ROBE_BOTTOMS
2920	YELLOW_HAT
2922	YELLOW_GLOVES
2924	TEAL_BOOTS
2926	TEAL_ROBE_TOP
2928	TEAL_ROBE_BOTTOMS
2930	TEAL_HAT
2932	TEAL_GLOVES
2934	PURPLE_BOOTS
2936	PURPLE_ROBE_TOP
2938	PURPLE_ROBE_BOTTOMS
2940	PURPLE_HAT
2942	PURPLE_GLOVES
2944	GOLDEN_KEY
2945	IRON_KEY
2946	GOLDEN_TINDERBOX
2947	GOLDEN_CANDLE
2948	GOLDEN_POT
2949	GOLDEN_HAMMER
2950	GOLDEN_FEATHER
2951	GOLDEN_NEEDLE
2952	WOLFBANE
2953	MURKY_WATER
2954	BLESSED_WATER
2955	MOONLIGHT_MEAD
2957	DRUID_POUCH
2958	DRUID_POUCH_2958
2959	ROTTEN_FOOD
2961	SILVER_SICKLE
2963	SILVER_SICKLE_B
2964	WASHING_BOWL
2966	MIRROR
2967	JOURNAL
2968	DRUIDIC_SPELL
2969	A_USED_SPELL
2970	MORT_MYRE_FUNGUS
2972	MORT_MYRE_STEM
2974	MORT_MYRE_PEAR
2976	SICKLE_MOULD
2978	CHOMPY_BIRD_HAT
2979	CHOMPY_BIRD_HAT_2979
2980	CHOMPY_BIRD_HAT_2980
2981	CHOMPY_BIRD_HAT_2981
2982	CHOMPY_BIRD_HAT_2982
2983	CHOMPY_BIRD_HAT_2983
2984	CHOMPY_BIRD_HAT_2984
2985	CHOMPY_BIRD_HAT_2985
2986	CHOMPY_BIRD_HAT_2986
2987	CHOMPY_BIRD_HAT_2987
2988	CHOMPY_BIRD_HAT_2988
2989	CHOMPY_BIRD_HAT_2989
2990	CHOMPY_BIRD_HAT_2990
2991	CHOMPY_BIRD_HAT_2991
2992	CHOMPY_BIRD_HAT_2992
2993	CHOMPY_BIRD_HAT_2993
2994	CHOMPY_BIRD_HAT_2994
2995	CHOMPY_BIRD_HAT_2995
2996	AGILITY_ARENA_TICKET
2997	PIRATES_HOOK
2998	TOADFLAX
3000	SNAPDRAGON
3002	TOADFLAX_POTION_UNF
3004	SNAPDRAGON_POTION_UNF
3006	FIREWORK
3008	ENERGY_POTION4
3010	ENERGY_POTION3
3012	ENERGY_POTION2
3014	ENERGY_POTION1
3016	SUPER_ENERGY4
